"age","ast","astp","blk","blkp","college","draft","draftrank","draftround","drb","drbp","drtg","dws","efgp","fgattempt","fgmade","fgp","ftattempt","ftmade","ftp","gamesplayed","gamesstarted","height","league","minutes","name","nbadebut","orb","orbp","org_team","ortg","ows","p3attempt","p3made","p3p","per","pf","position","position_org","pts","salary","season","source","stl","stlp","tm","tov","tovp","trb","trbp","tsp","usgp","weight","ws","ws48","key"
23,41,8.60000038146973,2,0.200000002980232,"fresnost",2000,13,"1",58,7.59999990463257,111,0.100000001490116,0.465999990701675,395,177,0.448000013828278,105,90,0.85699999332428,27,18,"6-5","NBA",910,"Alexander Courtney",2000,22,2.79999995231628,"WAS",101,0.899999976158142,36,14,0.388999998569489,14.1999998092651,63,"guard","Guard",458,1319400,2000,"http://www.basketball-reference.com/players/a/alexaco02.html",29,1.70000004768372,"WAS",54,10.8999996185303,80,5.09999990463257,0.518999993801117,24.2999992370605,205,0.899999976158142,0.0480000004172325,"guard_2000"
24,86,11.3000001907349,7,0.400000005960464,"fresnost",2000,13,"1",105,9.30000019073486,109,0.600000023841858,0.476000010967255,474,223,0.469999998807907,121,98,0.810000002384186,56,28,"6-5","NBA",1325,"Alexander Courtney",2000,43,3.70000004768372,"WAS",106,1.60000002384186,18,5,0.277999997138977,13.6000003814697,113,"guard","Guard",549,1418400,2001,"http://www.basketball-reference.com/players/a/alexaco02.html",35,1.39999997615814,"WAS",60,10.1999998092651,148,6.5,0.521000027656555,20.3999996185303,205,2.20000004768372,0.0799999982118607,"guard_2001"
25,79,9.80000019073486,6,0.300000011920929,"fresnost",2000,13,"1",79,6.80000019073486,106,1,0.400999993085861,505,193,0.381999999284744,146,118,0.808000028133392,66,7,"6-5","NBA",1360,"Alexander Courtney",2000,39,3.29999995231628,"NOH",96,0.100000001490116,57,19,0.333000004291534,9.30000019073486,125,"guard","Guard",523,1517280,2002,"http://www.basketball-reference.com/players/a/alexaco02.html",31,1.20000004768372,"NOH",68,10.6999998092651,118,5,0.458999991416931,21.2999992370605,205,1.10000002384186,0.0399999991059303,"guard_2002"
22,42,9.5,29,3.40000009536743,"wvirginia",2008,8,"1",71,12.3000001907349,108,0.699999988079071,0.449000000953674,245,102,0.416000008583069,83,58,0.699000000953674,59,0,"6-8","NBA",716,"Alexander Joe",2008,44,6.90000009536743,"MIL",96,-0.300000011920929,46,16,0.34799998998642,10.1000003814697,107,"forward","Forward",278,2403120,2008,"http://www.basketball-reference.com/players/a/alexajo01.html",15,1.10000002384186,"MIL",52,15.6000003814697,115,9.5,0.493999987840652,20.8999996185303,230,0.400000005960464,0.0299999993294477,"forward_2008"
23,2,9.30000019073486,1,2.59999990463257,"wvirginia",2008,8,"1",3,11.3000001907349,104,0,0.166999995708466,6,1,0.166999995708466,3,2,0.666999995708466,8,0,"6-8","NBA",29,"Alexander Joe",2008,2,7.80000019073486,"CHI",88,0,1,0,0,2.79999995231628,9,"forward","Forward",4,2583360,2009,"http://www.basketball-reference.com/players/a/alexajo01.html",1,1.79999995231628,"CHI",0,0,5,9.60000038146973,0.273000001907349,11.3000001907349,230,0,0.0299999993294477,"forward_2009"
32,6,11.5,1,0.699999988079071,"iowast",1991,17,"1",22,26.6000003814697,103,0.100000001490116,0.352999985218048,51,18,0.352999985218048,8,4,0.5,15,0,"6-9","NBA",97,"Alexander Victor",1991,7,8.60000038146973,"DET",80,-0.300000011920929,2,0,0,9.19999980926514,6,"center","Center-Forward",40,653350,2001,"http://www.basketball-reference.com/players/a/alexavi01.html",0,0,"DET",5,8.39999961853027,29,17.6000003814697,0.367000013589859,28.8999996185303,265,-0.100000001490116,-0.0729999989271164,"center_2001"
23,5,5.5,8,3.79999995231628,"villanova",NA,NA,"-",23,16.6000003814697,99,0.300000011920929,0.430999994277954,51,22,0.430999994277954,10,8,0.800000011920929,12,2,"6-10","NBA",161,"Allen Malik",2001,15,11,"MIA",108,0.200000002980232,1,0,0,15,16,"forward","Forward",52,332817,2001,"http://www.basketball-reference.com/players/a/allenma01.html",3,1,"MIA",2,3.5,38,13.8000001907349,0.46900001168251,17,255,0.5,0.141000002622604,"forward_2001"
24,54,4.40000009536743,78,2.59999990463257,"villanova",NA,NA,"-",291,14.8999996185303,103,2.59999990463257,0.42399999499321,790,335,0.42399999499321,121,97,0.801999986171722,80,73,"6-10","NBA",2318,"Allen Malik",2001,134,6.5,"MIA",89,-1.70000004768372,4,0,0,9.89999961853027,234,"forward","Forward",767,512435,2002,"http://www.basketball-reference.com/players/a/allenma01.html",37,0.899999976158142,"MIA",128,13.1999998092651,425,10.6000003814697,0.455000013113022,19.7000007629395,255,0.899999976158142,0.0179999992251396,"forward_2002"
25,16,4.69999980926514,28,3.59999990463257,"villanova",NA,NA,"-",77,14.6999998092651,101,0.800000011920929,0.418999999761581,198,83,0.418999999761581,33,25,0.758000016212463,45,6,"6-10","NBA",616,"Allen Malik",2001,42,7.90000009536743,"MIA",93,-0.100000001490116,0,0,NA,10.5,81,"forward","Forward",191,1510000,2003,"http://www.basketball-reference.com/players/a/allenma01.html",12,1.10000002384186,"MIA",27,11.3000001907349,119,11.3000001907349,0.449000000953674,18.2999992370605,255,0.699999988079071,0.0509999990463257,"forward_2003"
26,11,7,11,3.29999995231628,"villanova",NA,NA,"-",28,12.6999998092651,104,0.300000011920929,0.460999995470047,76,35,0.460999995470047,14,13,0.929000020027161,14,0,"6-10","NBA",248,"Allen Malik",2001,24,11.8000001907349,"MIA",107,0.300000011920929,0,0,NA,13.6000003814697,29,"forward","Forward",83,1950625,2004,"http://www.basketball-reference.com/players/a/allenma01.html",4,0.899999976158142,"MIA",11,11.8000001907349,52,12.1999998092651,0.504999995231628,17.5,255,0.600000023841858,0.112999998033047,"forward_2004"
26,7,4.59999990463257,11,3.09999990463257,"villanova",NA,NA,"-",31,13.8000001907349,109,0.200000002980232,0.485000014305115,101,49,0.485000014305115,14,13,0.929000020027161,22,1,"6-10","NBA",271,"Allen Malik",2001,16,6.40000009536743,"CHA",108,0.300000011920929,0,0,NA,14.8000001907349,24,"forward","Forward",111,1950625,2004,"http://www.basketball-reference.com/players/a/allenma01.html",5,1,"CHA",7,6.09999990463257,47,9.89999961853027,0.51800000667572,18.7000007629395,255,0.5,0.0879999995231628,"forward_2004"
27,20,4.90000009536743,16,1.79999995231628,"villanova",NA,NA,"-",96,15.6999998092651,104,1,0.492000013589859,247,121,0.490000009536743,38,23,0.605000019073486,54,20,"6-10","NBA",701,"Allen Malik",2001,44,7.19999980926514,"CHI",98,0,1,1,1,11.5,92,"forward","Forward",266,1670000,2005,"http://www.basketball-reference.com/players/a/allenma01.html",14,1,"CHI",34,11.3999996185303,140,11.5,0.504000008106232,19.2000007629395,255,1,0.068000003695488,"forward_2005"
28,16,4.19999980926514,16,2,"villanova",NA,NA,"-",77,13.6999998092651,100,1.10000002384186,0.41499999165535,258,107,0.41499999165535,34,28,0.824000000953674,60,1,"6-10","NBA",638,"Allen Malik",2001,42,7.59999990463257,"CHI",96,-0.200000002980232,1,0,0,10.3999996185303,85,"forward","Forward",242,1803600,2006,"http://www.basketball-reference.com/players/a/allenma01.html",17,1.39999997615814,"CHI",21,7.09999990463257,119,10.6000003814697,0.442999988794327,20.5,255,1,0.0729999989271164,"forward_2006"
29,29,6.80000019073486,21,2.09999990463257,"villanova",NA,NA,"-",86,13.1000003814697,110,0.5,0.476999998092651,261,124,0.474999994039536,13,12,0.922999978065491,48,12,"6-10","NBA",763,"Allen Malik",2001,42,6.40000009536743,"NJN",97,-0.200000002980232,2,1,0.5,10.1000003814697,89,"forward","Forward",261,998398,2007,"http://www.basketball-reference.com/players/a/allenma01.html",15,1,"NJN",32,10.6999998092651,128,9.69999980926514,0.488999992609024,17.8999996185303,255,0.400000005960464,0.0230000000447035,"forward_2007"
29,15,6.69999980926514,10,2.20000004768372,"villanova",NA,NA,"-",44,14.8000001907349,107,0.400000005960464,0.5,66,33,0.5,12,11,0.916999995708466,25,4,"6-10","NBA",333,"Allen Malik",2001,24,8.60000038146973,"DAL",110,0.300000011920929,0,0,NA,9.10000038146973,60,"forward","Forward",77,998398,2007,"http://www.basketball-reference.com/players/a/allenma01.html",4,0.600000023841858,"DAL",13,15.3999996185303,68,11.8000001907349,0.540000021457672,11.8000001907349,255,0.699999988079071,0.096000000834465,"forward_2007"
30,35,9.5,12,1.70000004768372,"villanova",NA,NA,"-",68,14.5,110,0.5,0.428999990224838,170,73,0.428999990224838,21,10,0.476000010967255,49,3,"6-10","NBA",579,"Allen Malik",2001,35,6.80000019073486,"MIL",96,-0.200000002980232,1,0,0,7.30000019073486,89,"forward","Forward",156,1300000,2008,"http://www.basketball-reference.com/players/a/allenma01.html",7,0.600000023841858,"MIL",20,10,103,10.5,0.435000002384186,15.3999996185303,255,0.300000011920929,0.0240000002086163,"forward_2008"
31,16,5.09999990463257,5,0.800000011920929,"villanova",NA,NA,"-",46,11.5,110,0.300000011920929,0.400999993085861,116,46,0.397000014781952,13,12,0.922999978065491,51,3,"6-10","NBA",456,"Allen Malik",2001,36,9.19999980926514,"DEN",93,-0.300000011920929,6,1,0.166999995708466,5.90000009536743,68,"forward","Forward",105,1300000,2009,"http://www.basketball-reference.com/players/a/allenma01.html",11,1.20000004768372,"DEN",22,15.3000001907349,82,10.3999996185303,0.430999994277954,14,255,0.100000001490116,0.00899999961256981,"forward_2009"
32,4,3.29999995231628,4,1.70000004768372,"villanova",NA,NA,"-",20,12.8000001907349,105,0.200000002980232,0.354999989271164,31,11,0.354999989271164,2,1,0.5,18,0,"6-10","NBA",178,"Allen Malik",2001,12,8.10000038146973,"ORL",92,-0.100000001490116,0,0,NA,3.29999995231628,30,"forward","Forward",23,1229255,2010,"http://www.basketball-reference.com/players/a/allenma01.html",1,0.300000011920929,"ORL",3,8.60000038146973,32,10.5,0.361000001430511,9.10000038146973,255,0.200000002980232,0.0469999983906746,"forward_2010"
24,308,17,19,0.5,"uconn",1996,5,"1",276,10.5,110,1,0.515999972820282,1411,642,0.455000013113022,398,353,0.887000024318695,82,82,"6-5","NBA",3070,"Allen Ray",1996,83,3.20000004768372,"MIL",115,9,407,172,0.423000007867813,20.6000003814697,187,"guard","Guard",1809,9000000,1999,"http://www.basketball-reference.com/players/a/allenra02.html",110,1.89999997615814,"MIL",183,10.3000001907349,359,6.80000019073486,0.569999992847443,25.6000003814697,205,10.1000003814697,0.157000005245209,"guard_1999"
25,374,20.3999996185303,20,0.5,"uconn",1996,5,"1",327,11.8000001907349,106,2.20000004768372,0.556999981403351,1309,628,0.479999989271164,392,348,0.888000011444092,82,82,"6-5","NBA",3129,"Allen Ray",1996,101,3.70000004768372,"MIL",119,11.5,467,202,0.43299999833107,22.8999996185303,192,"guard","Guard",1806,10130000,2000,"http://www.basketball-reference.com/players/a/allenra02.html",124,2.09999990463257,"MIL",204,12.1000003814697,428,7.80000019073486,0.610000014305115,24.3999996185303,205,13.6999998092651,0.210999995470047,"guard_2000"
26,271,19.3999996185303,18,0.5,"uconn",1996,5,"1",231,10.1000003814697,109,1.29999995231628,0.560999989509583,1148,530,0.462000012397766,245,214,0.873000025749207,69,68,"6-5","NBA",2525,"Allen Ray",1996,81,3.90000009536743,"MIL",116,7.59999990463257,528,229,0.433999985456467,21.6000003814697,157,"guard","Guard",1503,11250000,2001,"http://www.basketball-reference.com/players/a/allenra02.html",88,1.89999997615814,"MIL",159,11.1999998092651,312,7.09999990463257,0.59799998998642,26.2000007629395,205,8.89999961853027,0.168999999761581,"guard_2001"
27,164,17.5,11,0.5,"uconn",1996,5,"1",173,12.1000003814697,110,0.5,0.513999998569489,803,351,0.437000006437302,195,178,0.912999987602234,47,46,"6-5","NBA",1683,"Allen Ray",1996,45,3.09999990463257,"MIL",109,3.79999995231628,311,123,0.395000010728836,19.8999996185303,149,"guard","Guard",1003,12375000,2002,"http://www.basketball-reference.com/players/a/allenra02.html",57,1.79999995231628,"MIL",117,11.6000003814697,218,7.59999990463257,0.564000010490417,27.7999992370605,205,4.30000019073486,0.123000003397465,"guard_2002"
27,170,27.2999992370605,3,0.200000002980232,"uconn",1996,5,"1",114,11.3999996185303,105,1,0.510999977588654,560,247,0.441000014543533,150,138,0.920000016689301,29,29,"6-5","NBA",1197,"Allen Ray",1996,49,4.69999980926514,"SEA",114,3.79999995231628,222,78,0.351000010967255,23.2999992370605,71,"guard","Guard",710,12375000,2002,"http://www.basketball-reference.com/players/a/allenra02.html",46,2.09999990463257,"OKC",81,11.5,163,8,0.566999971866608,27.7000007629395,205,4.80000019073486,0.193000003695488,"guard_2002"
28,268,23.2999992370605,11,0.400000005960464,"uconn",1996,5,"1",217,11.8000001907349,110,0.400000005960464,0.512000024318695,1017,447,0.439999997615814,271,245,0.903999984264374,56,56,"6-5","NBA",2152,"Allen Ray",1996,69,3.79999995231628,"SEA",112,6.5,378,148,0.391999989748001,21.7000007629395,132,"guard","Guard",1287,13500000,2003,"http://www.basketball-reference.com/players/a/allenra02.html",71,1.79999995231628,"OKC",156,12.1000003814697,286,7.80000019073486,0.565999984741211,27.7999992370605,205,6.90000009536743,0.152999997138977,"guard_2003"
29,289,18.1000003814697,5,0.100000001490116,"uconn",1996,5,"1",268,10.6999998092651,112,1,0.497999995946884,1494,640,0.428000003099442,428,378,0.883000016212463,78,78,"6-5","NBA",3064,"Allen Ray",1996,79,3.20000004768372,"SEA",117,9.69999980926514,556,209,0.375999987125397,20.8999996185303,167,"guard","Guard",1867,14625000,2004,"http://www.basketball-reference.com/players/a/allenra02.html",84,1.5,"OKC",171,9.19999980926514,347,6.90000009536743,0.555000007152557,28,205,10.6999998092651,0.167999997735023,"guard_2004"
30,286,17.2000007629395,16,0.400000005960464,"uconn",1996,5,"1",261,10.6000003814697,116,-0.300000011920929,0.544000029563904,1500,681,0.453999996185303,359,324,0.902999997138977,78,78,"6-5","NBA",3022,"Allen Ray",1996,71,2.79999995231628,"SEA",118,9.80000019073486,653,269,0.412000000476837,22.2000007629395,151,"guard","Guard",1955,13223140,2005,"http://www.basketball-reference.com/players/a/allenra02.html",105,1.79999995231628,"OKC",188,10.1999998092651,332,6.59999990463257,0.589999973773956,27.3999996185303,205,9.5,0.150000005960464,"guard_2005"
31,228,19,11,0.400000005960464,"uconn",1996,5,"1",190,10.3999996185303,112,0.899999976158142,0.509999990463257,1153,505,0.437999993562698,309,279,0.902999997138977,55,55,"6-5","NBA",2219,"Allen Ray",1996,57,3.09999990463257,"SEA",112,5.40000009536743,443,165,0.372000008821487,21.6000003814697,113,"guard","Guard",1454,14611570,2006,"http://www.basketball-reference.com/players/a/allenra02.html",82,1.89999997615814,"OKC",154,10.6999998092651,247,6.69999980926514,0.564000010490417,29.5,205,6.30000019073486,0.136000007390976,"guard_2006"
32,225,14.6000003814697,16,0.5,"uconn",1996,5,"1",193,8.30000019073486,103,4.09999990463257,0.537000000476837,986,439,0.444999992847443,237,215,0.907000005245209,73,73,"6-5","NBA",2624,"Allen Ray",1996,75,3.59999990463257,"BOS",116,5.59999990463257,452,180,0.398000001907349,16.3999996185303,147,"guard","Guard",1273,16000000,2007,"http://www.basketball-reference.com/players/a/allenra02.html",65,1.29999995231628,"BOS",127,10.3999996185303,268,6.09999990463257,0.583999991416931,21.6000003814697,205,9.69999980926514,0.177000001072884,"guard_2007"
33,218,12.6000003814697,13,0.400000005960464,"uconn",1996,5,"1",212,8.60000038146973,106,3.70000004768372,0.574999988079071,1040,499,0.479999989271164,249,237,0.952000021934509,79,79,"6-5","NBA",2876,"Allen Ray",1996,66,2.90000009536743,"BOS",122,7.40000009536743,486,199,0.409000009298325,17.2999992370605,157,"guard","Guard",1434,18388430,2008,"http://www.basketball-reference.com/players/a/allenra02.html",69,1.29999995231628,"BOS",134,10.3999996185303,278,5.90000009536743,0.624000012874603,20.7999992370605,205,11.1000003814697,0.186000004410744,"guard_2008"
34,210,12.3000001907349,25,0.699999988079071,"uconn",1996,5,"1",208,8.80000019073486,108,2.90000009536743,0.550999999046326,973,464,0.476999998092651,253,231,0.912999987602234,80,80,"6-5","NBA",2819,"Allen Ray",1996,45,2,"BOS",115,5.09999990463257,399,145,0.363000005483627,15.1999998092651,182,"guard","Guard",1304,18776860,2009,"http://www.basketball-reference.com/players/a/allenra02.html",64,1.20000004768372,"BOS",129,10.6000003814697,253,5.5,0.601000010967255,20.2000007629395,205,7.90000009536743,0.135000005364418,"guard_2009"
35,219,12.6999998092651,16,0.400000005960464,"uconn",1996,5,"1",223,9,104,4.19999980926514,0.577000021934509,978,480,0.49099999666214,219,193,0.880999982357025,80,80,"6-5","NBA",2890,"Allen Ray",1996,51,2.29999995231628,"BOS",116,5.80000019073486,378,168,0.444000005722046,16.3999996185303,147,"guard","Guard",1321,10000000,2010,"http://www.basketball-reference.com/players/a/allenra02.html",77,1.39999997615814,"BOS",117,9.80000019073486,274,5.80000019073486,0.615000009536743,19.7999992370605,205,10,0.165999993681908,"guard_2010"
23,64,8.19999980926514,24,1.39999997615814,"okstate",2004,25,"1",136,12.3000001907349,104,1.60000002384186,0.49099999666214,387,184,0.474999994039536,152,112,0.736999988555908,77,34,"6-4","NBA",1262,"Allen Tony",2004,85,8,"BOS",106,1.20000004768372,31,12,0.386999994516373,14.6999998092651,156,"guard","Guard",492,901920,2004,"http://www.basketball-reference.com/players/a/allento01.html",76,3.09999990463257,"BOS",77,14.5,221,10.1999998092651,0.541999995708466,18.8999996185303,213,2.70000004768372,0.103000000119209,"guard_2004"
24,67,11.1999998092651,18,1.39999997615814,"okstate",2004,25,"1",79,9.60000038146973,106,1,0.49099999666214,274,129,0.470999985933304,134,100,0.745999991893768,51,9,"6-4","NBA",978,"Allen Tony",2004,32,4.09999990463257,"BOS",103,0.600000023841858,34,11,0.324000000953674,12.8999996185303,126,"guard","Guard",369,969696,2005,"http://www.basketball-reference.com/players/a/allento01.html",51,2.70000004768372,"BOS",67,16.7999992370605,111,6.90000009536743,0.554000020027161,18.7999992370605,213,1.70000004768372,0.0820000022649765,"guard_2005"
25,56,12.5,12,1.20000004768372,"okstate",2004,25,"1",89,13.6000003814697,104,1.10000002384186,0.528999984264374,259,133,0.513999998569489,134,105,0.783999979496002,33,18,"6-4","NBA",805,"Allen Tony",2004,35,5.09999990463257,"BOS",105,0.800000011920929,33,8,0.241999998688698,17,87,"guard","Guard",379,1037280,2006,"http://www.basketball-reference.com/players/a/allento01.html",49,3.20000004768372,"BOS",75,19.1000003814697,124,9.19999980926514,0.596000015735626,22.1000003814697,213,1.89999997615814,0.111000001430511,"guard_2006"
26,114,13.1000003814697,21,1.29999995231628,"okstate",2004,25,"1",134,11,99,2.79999995231628,0.458000004291534,389,169,0.433999985456467,181,138,0.762000024318695,75,11,"6-4","NBA",1373,"Allen Tony",2004,34,3.09999990463257,"BOS",98,-0.100000001490116,57,18,0.316000014543533,10.6999998092651,168,"guard","Guard",494,1868141,2007,"http://www.basketball-reference.com/players/a/allento01.html",62,2.40000009536743,"BOS",109,18.8999996185303,168,7.30000019073486,0.52700001001358,19.6000003814697,213,2.70000004768372,0.0930000022053719,"guard_2007"
27,66,12,23,2.09999990463257,"okstate",2004,25,"1",82,10.6999998092651,100,1.79999995231628,0.493000000715256,284,137,0.48199999332428,109,79,0.725000023841858,46,2,"6-4","NBA",887,"Allen Tony",2004,22,3.20000004768372,"BOS",98,-0.200000002980232,27,6,0.222000002861023,12.8999996185303,98,"guard","Guard",359,2500000,2008,"http://www.basketball-reference.com/players/a/allento01.html",54,3.20000004768372,"BOS",77,18.7999992370605,104,7.09999990463257,0.541000008583069,21.5,213,1.60000002384186,0.0850000008940697,"guard_2008"
28,72,13,19,1.70000004768372,"okstate",2004,25,"1",93,12.5,101,1.60000002384186,0.509999990463257,253,129,0.509999990463257,119,72,0.605000019073486,54,8,"6-4","NBA",889,"Allen Tony",2004,52,7.40000009536743,"BOS",101,0.200000002980232,5,0,0,14.1999998092651,109,"guard","Guard",330,2500000,2009,"http://www.basketball-reference.com/players/a/allento01.html",59,3.5,"BOS",66,17.7999992370605,145,10,0.540000021457672,19.6000003814697,213,1.89999997615814,0.100000001490116,"guard_2009"
29,104,10.8999996185303,44,2.40000009536743,"okstate",2004,25,"1",123,9.89999961853027,101,2.70000004768372,0.513999998569489,492,251,0.509999990463257,182,137,0.753000020980835,72,31,"6-4","NBA",1494,"Allen Tony",2004,70,5.5,"MEM",110,2,23,4,0.17399999499321,18.3999996185303,161,"guard","Guard",643,3000000,2010,"http://www.basketball-reference.com/players/a/allento01.html",129,4.5,"MEM",86,13.1000003814697,193,7.69999980926514,0.561999976634979,19.8999996185303,213,4.69999980926514,0.151999995112419,"guard_2010"
26,0,0,0,0,"weberst",NA,NA,"-",1,11.8000001907349,112,0,0.25,4,1,0.25,2,1,0.5,3,0,"6-11","NBA",10,"Allred Lance",2008,0,0,"CLE",72,0,0,0,NA,-1,1,"center","Center",3,3150000,2007,"http://www.basketball-reference.com/players/a/allrela01.html",0,0,"CLE",0,0,1,5.69999980926514,0.307000011205673,22.1000003814697,250,0,-0.125,"center_2007"
